User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
lupusD,2020-09-04T14:59:15Z,iam.amazonaws.com,AddUserToGroup,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",e1d2e647-0308-46e6-9cb6-d9f438bff70f,5a72dcdb-c7ce-4214-b062-33632d949ffc,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:59:14Z,iam.amazonaws.com,CreateUser,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDATVLOFOLJSTSED7TU2""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::252023501523:user/Accountant""}]",a5a81d0b-f284-4aed-bef2-ae31c0d2f2fd,a78c4b70-9b99-4756-a0af-98875e0b7b0f,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:59:14Z,iam.amazonaws.com,ListUsers,us-east-1,49.37.7.227,console.amazonaws.com,,[],93843d11-bdd5-40b7-9d92-6892a4591a07,f9280f54-3f95-4bfc-a215-5745e490c3db,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:58:35Z,iam.amazonaws.com,ListAccountAliases,us-east-1,49.37.7.227,console.amazonaws.com,,[],1f64ba17-4a28-42cc-9061-e52696080e80,91e07466-7de8-4325-a16d-922aba434d0b,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:58:35Z,iam.amazonaws.com,ListPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],e8fc37cc-a52a-453e-8b2e-38d41986cc8f,da355d19-f0bb-4bfb-bf1b-84e5bcd836e5,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:58:34Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,49.37.7.227,console.amazonaws.com,,[],36dd2e97-aba7-4158-88ad-ff7b14fd8b27,3cc66d2c-dc94-4fe0-9542-2f8504ec0ff6,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:58:34Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",4667e770-7254-4980-bce8-19af8c137fe9,7c515e8d-4e9c-45c8-a250-efb529ee1a4a,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:58:33Z,iam.amazonaws.com,AddUserToGroup,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",d9be15fb-bcec-4687-ba0e-40c394561ab2,67854458-0397-438c-9725-015603029264,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:58:33Z,iam.amazonaws.com,ListGroupsForUser,us-east-1,49.37.7.227,console.amazonaws.com,,[],2bf384c6-1fc3-412e-8263-d0e1095d6fe3,83891e49-d617-41e1-88f9-ab3e305136d8,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:58:32Z,iam.amazonaws.com,ListUsers,us-east-1,49.37.7.227,console.amazonaws.com,,[],14536346-c2de-4df7-9136-b1a7c202ba2a,b133ec11-7c7b-4c3b-a87d-6550e2bc3757,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:58:32Z,iam.amazonaws.com,CreateUser,us-east-1,49.37.7.227,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDATVLOFOLJQ7CZ6OPZV""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::252023501523:user/CloudTrail""}]",0acdbbe1-83e8-4e4d-9c03-e04fe6252d56,f04a508c-e8a4-45c3-95e1-5d4516b6bb44,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:57:54Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],e27875d3-d7bc-4721-9504-6594a56dc49c,061ff291-81c7-481a-9520-09ca42d9c823,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:57:53Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],92431a2d-579d-4f14-ac6a-e3c97d5838fa,18d4e976-cd28-4b7b-8172-14d6f3b93588,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:57:53Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],4b42cb8e-b280-45fe-bfbe-c3b512825b8a,dc67df25-fbf8-4f89-81a6-da27d8b2086d,,AwsApiCall,252023501523,
lupusD,2020-09-04T14:57:53Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,49.37.7.227,console.amazonaws.com,,[],242bf0c8-1177-479d-8c23-9b2730c660b9,eab2a492-9672-4be0-9d23-f9b7e08e4d24,,AwsApiCall,252023501523,
